1334905541404	0,1058
1334905542410	0,0930
1334905543419	0,0464
1334905544426	0,0619
1334905545454	0,0607
1334905546458	0,1554
1334905547462	0,0466
1334905548471	0,0928
1334905549472	0,0312
1334905550474	0,1401
1334905551484	0,0772
1334905552490	0,1553
1334905553491	0,0779
1334905554493	0,1401
1334905555504	0,1544
1334905556520	0,0921
1334905557537	0,0614
1334905558541	0,0932
1334905559553	0,1079
1334905560554	0,1713
1334905561557	0,1712
1334905562560	0,1399
1334905563564	0,1399
1334905564567	0,2022
1334905565569	0,0778
1334905566571	0,1557
1334905567572	0,1090
1334905568587	0,2153
1334905569591	0,0467
1334905570596	0,1087
1334905571598	0,0622
1334905572601	0,1555
1334905573643	0,1498
1334905574646	0,2333
1334905575648	0,1868
1334905576650	0,2335
1334905577653	0,1711
1334905578655	0,1557
1334905579657	0,2490
1334905580661	0,1865
1334905581664	0,1555
1334905582667	0,2332
1334905583669	0,2336
1334905584684	0,2305
1334905585690	0,1551
1334905586691	0,2336
1334905587695	0,2490
1334905588696	0,2025
1334905589700	0,2798
1334905590702	0,3581
1334905591704	0,3892
1334905592707	0,3732
1334905593708	0,2648
1334905594753	0,3286
1334905595757	0,3419
1334905596760	0,4510
1334905597762	0,2956
1334905598767	0,3883
1334905599771	0,2485
1334905600783	0,2621
1334905601854	0,2185
1334905602857	0,2955
1334905603858	0,4205
1334905604865	0,4034
1334905605869	0,3884
1334905606871	0,4049
1334905607877	0,4342
1334905608884	1,5493
1334905609890	1,4264
1334905610894	1,5380
1334905611900	1,5346
1334905612904	1,7408
1334905613908	2,0201
1334905614916	3,0340
1334905615933	2,8676
1334905616937	3,2147
1334905617945	3,3142
1334905618948	3,2348
1334905619954	3,3034
1334905620964	3,3809
1334905621971	3,1788
1334905622976	3,3204
1334905624004	3,1873
1334905625013	3,1691
1334905626018	3,0417
1334905627026	3,4075
1334905628034	3,2945
1334905629038	3,2322
1334905630046	3,2643
1334905631050	3,3896
1334905632084	-72,2739
1334905633116	2,0419
1334905634137	1,9865
1334905635174	2,0000
1334905636213	2,0269
1334905637255	1,9755
1334905638309	2,0134
1334905639355	2,0277
1334905640387	2,0122
1334905641408	1,9863
1334905642436	2,0035
1334905643456	1,9884
1334905644488	2,0259
1334905645515	2,0199
1334905646543	2,2301
1334905647570	2,0196
1334905648601	1,9822
1334905649630	2,0316
1334905650656	2,0371
1334905651683	2,0505
1334905652712	2,0030
1334905653739	1,9896
1334905654765	1,9909
1334905655825	1,9285
1334905656851	2,0059
1334905657889	2,0466
1334905658919	1,9684
1334905659948	1,9709
1334905660983	1,9888
1334905662014	1,9973
1334905663045	2,0275
1334905664086	1,9938
1334905665119	1,9932
1334905666173	1,9976
1334905667205	1,9962
1334905668239	1,9908
1334905669276	1,9713
1334905670313	2,0443
1334905671345	1,9809
1334905672369	2,0267
1334905673434	1,9626
1334905674508	1,9765
1334905675536	1,9890
1334905676574	1,9679
1334905677607	1,9332
1334905678635	1,9878
1334905679670	2,0489
1334905680843	1,5694
1334905682044	0,0130
1334905683195	0,0271
